y_prob
0.74370164
0.3181016
0.47342712
0.3974191
0.42575845
0.6714128
0.3073942
0.3708669
0.39940464
0.34240413
0.49838743
0.47070944
0.3476188
0.5375575
0.62644994
0.58480394
0.4642899
0.31880906
0.48699003
0.46479082
0.7026849
0.34425128
0.4811205
0.49287835
0.42542794
0.26207656
0.58438504
0.47001195
0.4674142
0.5641891
0.5139258
0.3391862
0.502651
0.4356189
0.4782673
0.3853501
0.39960268
0.4482722
0.6452999
0.48978153
0.3515623
0.28221136
0.41837013
0.43111607
0.7134049
0.36554
0.5651677
0.45443517
0.27371338
0.4530035
0.54560703
0.54024583
0.33287087
0.2782675
0.46220854
0.5367452
0.22248112
0.40133524
0.4913379
0.45882773
0.6998324
0.36846632
0.21065438
0.41546103
0.3557207
0.38790005
0.31952196
0.5085234
0.53987056
0.39259258
0.33528537
0.53090376
0.4098038
0.62504727
0.5496578
0.7911927
0.5324046
0.39769083
0.49776295
0.64971226
0.658124
0.553099
0.69104594
0.6598801
0.29192188
0.5823574
0.33389524
0.54681516
0.40149906
0.3611458
0.48915133
0.35275736
0.5936463
0.46112707
0.6625533
0.46897855
0.72900665
0.33632436
0.26208183
0.41168165
0.46595648
0.73695743
0.52894837
0.60265905
0.5957335
0.4531369
0.4955624
0.58145213
0.41876933
0.46835902
0.38650984
0.32399496
0.57435083
0.29891974
0.34267312
0.41840363
0.62332904
0.2853913
0.3037595
0.26806992
0.33641285
0.65915966
0.34798712
0.42045987
0.3688561
0.7015524
0.4293166
0.6456532
0.33906266
0.5971463
0.3073914
0.56632763
0.47124708
0.29442626
0.29146302
0.47058234
0.42368674
0.60665506
0.47216302
0.36649668
0.4802806
0.42572042
0.46801284
0.4529154
0.3431977
0.34243083
0.4576043
0.5258946
0.7706655
0.56805724
0.63088596
0.44758472
0.5504974
0.69760156
0.3806893
0.5789399
0.47271365
0.45185205
0.44373032
0.43756738
0.35546225
0.5814836
0.36129367
0.3912696
0.36433944
0.53438115
0.5752609
0.35236236
0.33500376
0.5416329
0.44323874
0.39383432
0.4593908
0.39561653
0.46336752
0.55933005
0.34353197
0.7178101
0.44039506
0.66017145
0.4485336
0.21992627
0.30195796
0.26528144
0.47525057
0.6399915
0.70383877
0.29219863
0.53383344
0.5093149
0.5491981
0.63457847
0.6748509
0.30306083
0.644988
0.49308178
0.31566554
0.41119048
0.28573242
0.5960413
0.54770356
0.7554388
0.50270903
0.29710564
0.56078607
0.37506658
0.47250554
0.5347324
0.41538844
0.35798055
0.43589067
0.43302318
0.62237036
0.56397086
0.48309642
0.31314296
0.37904704
0.28375387
0.49362853
0.56132334
0.5032866
0.27077162
0.3821873
0.50584763
0.44270304
0.40246043
0.42758182
0.43624386
0.2717069
0.47373134
0.33331716
0.38794225
0.6516966
0.39685234
0.53867984
0.5394604
0.37318173
0.49557033
0.2671826
0.70263696
0.43569842
0.3764633
0.4110723
0.5403136
0.31963417
0.7316434
0.43504107
0.2832012
0.63560146
0.6867329
0.60038507
0.40072748
0.44143385
0.6731709
0.6477438
0.5124604
0.5972741
0.5154914
0.48865166
0.40787506
0.42934686
0.5583604
0.4415821
0.39687902
0.51042783
0.42656353
0.6205614
0.55404985
0.50876915
0.5253204
0.3229673
0.36571544
0.52603245
0.3787961
0.46246886
0.5239642
0.38816583
0.35751972
0.27509394
0.6802026
0.4435267
0.62812144
0.5563265
0.37445205
0.36480495
0.4306967
0.7278742
0.58698446
0.29206556
0.32047573
0.48546878
0.4779351
0.49112922
0.3925337
0.32655707
0.38094586
0.5734924
0.37698194
0.5356803
0.24199384
0.527373
0.33366543
0.60474485
0.6940072
0.35358912
0.43550706
0.36656812
0.46310705
0.4903904
0.6527949
0.39987156
0.5057013
0.41656166
0.39484254
0.6370824
0.28638348
0.6911011
0.47396302
0.44711876
0.49908805
0.217453
0.4131491
0.3535748
0.52469146
0.4364379
0.7227982
0.3380644
0.46941188
0.3582495
0.35920587
0.37366387
0.28639397
0.6581257
0.32273895
0.32064593
0.59210825
0.31144384
0.45245504
0.41695684
0.32136962
0.46223804
0.4680537
0.44631773
0.38339025
0.64584035
0.30251312
0.48278868
0.4612078
0.6889881
0.5362068
0.67682475
0.34763128
0.30994087
0.44208813
0.6541004
0.4842055
0.60586506
0.56605643
0.48763514
0.60234386
0.40237355
0.45285597
0.53405416
0.3537546
0.41530675
0.45339525
0.5401762
0.641563
0.5042725
0.30556408
0.6837446
0.70129573
0.39832047
0.5444793
0.5225688
0.32189777
0.4886104
0.44151613
0.6512802
0.59225756
0.64130694
0.31339848
0.43597907
0.67382276
0.41734385
0.62397844
0.36038345
0.53912485
0.30749545
0.6465645
0.45159236
0.66096884
0.6748539
0.51930755
0.41329733
0.48802778
0.3950572
0.47067866
0.6615285
0.25720048
0.386719
0.45153168
0.30023658
0.7388089
0.6983176
0.47929657
0.62169945
0.6256918
0.56874937
0.4560905
0.51604277
0.5074946
0.3386625
0.7593297
0.31969935
0.56645995
0.7219675
0.68848157
0.32573512
0.6059601
0.2241538
0.5551898
0.44733575
0.48769736
0.371855
0.46878797
0.34843242
0.40143856
0.2807374
0.4046054
0.3250994
0.66571265
0.7087024
0.4842965
0.5760664
0.6025564
0.34393156
0.2980431
0.57794666
0.7594827
0.32964996
0.526203
0.40064755
0.29512542
0.54868084
0.47102937
0.59235686
0.36114052
0.3660507
0.31477213
0.3755782
0.3538031
0.19027945
0.54536986
0.3839139
0.49594322
0.33758545
0.6469308
0.33764228
0.6599412
0.31763324
0.40008217
0.6171256
0.50788575
0.4176877
0.6391736
0.39538446
0.3232548
0.5091898
0.51266694
0.4409205
0.5216446
0.5469133
0.59176713
0.66130984
0.3651752
0.43496212
0.4179969
0.38694623
0.6455386
0.40247402
0.58356225
0.28493008
0.4015353
0.71935695
0.33824787
0.3226516
0.45459723
0.30631444
0.52985334
0.66695637
0.3691696
0.507419
0.38107872
0.649771
0.32490182
0.28583348
0.67342335
0.6883086
0.43426722
0.7925923
0.64465123
0.28052405
0.42945218
0.7405768
0.59978014
0.36179626
0.68163437
0.34980232
0.41757122
0.6779451
0.5380356
0.41596466
0.41370928
0.3734932
0.35553473
0.72338027
0.68753415
0.31311384
0.49650708
0.4014119
0.34285358
0.34105572
0.40637022
0.5432282
0.4198353
0.7136978
0.68489355
0.42627597
0.49687797
0.30047742
0.47814873
0.33007497
0.4290901
0.5343358
0.62282467
0.69392943
0.4602913
0.43613696
0.7703939
0.69876426
0.3249928
0.45258617
0.73545897
0.46966955
0.39916342
0.6047647
0.35740328
0.4728322
0.47007897
0.64594615
0.45791486
0.5735289
0.44135538
0.33941087
0.22136614
0.5447121
0.59436196
0.47434708
0.4269721
0.34787276
0.31409755
0.35778674
0.5610948
0.654719
0.31028277
0.35994992
0.5049693
0.47004893
0.5518836
0.37780273
0.6356179
0.28669697
